club_id,club,player_name,nationality,position,age,born,mp,starts,min,90s,gls,ast,g+a,g-pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg+xag,prgc,prgp,prgr,p90_gls,p90_ast,p90_g+a,p90_g-pk,p90_g+a-pk,p90_xg,p90_xag,p90_xg+xag,p90_npxg,p90_npxg+xag,matches
10,Middlesbrough,Ben Gannon-Doak,Scotland,FW,18.0,2005.0,24,21,1778,19.8,3,7,10,3,0,0,7,0,4.4,4.4,4.6,8.9,134,56,250,0.15,0.35,0.51,0.15,0.51,0.22,0.23,0.45,0.22,0.45,https://fbref.com/en/players/733f1a7d/matchlogs/2024-2025/summary/Ben-Gannon-Doak-Match-Logs
19,Sheffield Wednesday,Djeidi Gassama,France,"MF,FW",20.0,2003.0,43,36,2975,33.1,7,1,8,7,0,0,4,0,6.0,6.0,2.5,8.5,107,64,203,0.21,0.03,0.24,0.21,0.24,0.18,0.08,0.26,0.18,0.26,https://fbref.com/en/players/bbdb2789/matchlogs/2024-2025/summary/Djeidi-Gassama-Match-Logs
8,Leeds United,Joe Gelhardt,England,"FW,MF",22.0,2002.0,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/01962d0d/matchlogs/2024-2025/summary/Joe-Gelhardt-Match-Logs
7,Hull City,Joe Gelhardt,England,"FW,MF",22.0,2002.0,20,19,1593,17.7,5,0,5,3,2,2,4,0,5.5,3.9,2.2,6.1,51,46,80,0.28,0.0,0.28,0.17,0.17,0.31,0.12,0.43,0.22,0.34,https://fbref.com/en/players/01962d0d/matchlogs/2024-2025/summary/Joe-Gelhardt-Match-Logs
4,Cardiff City,Anwar El Ghazi,Netherlands,FW,29.0,1995.0,25,14,1175,13.1,3,1,4,3,0,0,0,0,5.2,5.2,1.2,6.3,31,22,98,0.23,0.08,0.31,0.23,0.31,0.4,0.09,0.48,0.4,0.48,https://fbref.com/en/players/ffa90327/matchlogs/2024-2025/summary/Anwar-El-Ghazi-Match-Logs
12,Norwich City,Liam Gibbs,England,"MF,FW",21.0,2002.0,9,1,212,2.4,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,9,5,16,0.0,0.0,0.0,0.0,0.0,0.08,0.1,0.17,0.08,0.17,https://fbref.com/en/players/e4b6d914/matchlogs/2024-2025/summary/Liam-Gibbs-Match-Logs
20,Stoke City,Ben Gibson,England,DF,31.0,1993.0,24,22,1946,21.6,3,0,3,3,0,0,6,0,1.1,1.1,0.1,1.1,5,54,2,0.14,0.0,0.14,0.14,0.14,0.05,0.0,0.05,0.05,0.05,https://fbref.com/en/players/bcfb0142/matchlogs/2024-2025/summary/Ben-Gibson-Match-Logs
16,Preston North End,Lewis Gibson,England,DF,24.0,2000.0,19,19,1634,18.2,1,0,1,1,0,0,2,0,1.3,1.3,0.2,1.5,9,45,7,0.06,0.0,0.06,0.06,0.06,0.07,0.01,0.08,0.07,0.08,https://fbref.com/en/players/cdf0f2db/matchlogs/2024-2025/summary/Lewis-Gibson-Match-Logs
14,Plymouth Argyle,Lewis Gibson,England,DF,24.0,2000.0,18,18,1620,18.0,1,1,2,1,0,0,1,0,0.9,0.9,0.3,1.2,13,64,1,0.06,0.06,0.11,0.06,0.11,0.05,0.02,0.07,0.05,0.07,https://fbref.com/en/players/cdf0f2db/matchlogs/2024-2025/summary/Lewis-Gibson-Match-Logs
10,Middlesbrough,Alexander Gilbert,Republic of Ireland,MF,22.0,2001.0,7,0,77,0.9,1,0,1,1,0,0,0,0,0.1,0.1,0.3,0.4,1,11,8,1.17,0.0,1.17,1.17,1.17,0.15,0.32,0.46,0.15,0.46,https://fbref.com/en/players/4f4a7bcb/matchlogs/2024-2025/summary/Alexander-Gilbert-Match-Logs
18,Sheffield United,Alfie Gilchrist,England,DF,20.0,2003.0,30,27,2103,23.4,0,2,2,0,0,0,5,0,0.4,0.4,1.4,1.7,32,120,57,0.0,0.09,0.09,0.0,0.09,0.02,0.06,0.07,0.02,0.07,https://fbref.com/en/players/d91f104d/matchlogs/2024-2025/summary/Alfie-Gilchrist-Match-Logs
10,Middlesbrough,Ryan Giles,England,DF,24.0,2000.0,12,3,307,3.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,14,8,30,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.03,0.02,0.03,https://fbref.com/en/players/73b1d65b/matchlogs/2024-2025/summary/Ryan-Giles-Match-Logs
7,Hull City,Ryan Giles,England,DF,24.0,2000.0,16,11,904,10.0,0,0,0,0,0,0,0,0,0.2,0.2,1.3,1.5,34,32,33,0.0,0.0,0.0,0.0,0.0,0.02,0.13,0.15,0.02,0.15,https://fbref.com/en/players/73b1d65b/matchlogs/2024-2025/summary/Ryan-Giles-Match-Logs
22,Swansea City,Josh Ginnelly,England,FW,27.0,1997.0,3,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/c6bc201b/matchlogs/2024-2025/summary/Josh-Ginnelly-Match-Logs
10,Middlesbrough,Tom Glover,Australia,GK,26.0,1997.0,7,6,571,6.3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,https://fbref.com/en/players/682573d9/matchlogs/2024-2025/summary/Tom-Glover-Match-Logs
8,Leeds United,Wilfried Gnonto,Italy,FW,20.0,2003.0,43,26,2276,25.3,9,6,15,9,0,0,5,0,8.3,8.3,5.7,13.9,83,124,240,0.36,0.24,0.59,0.36,0.59,0.33,0.22,0.55,0.33,0.55,https://fbref.com/en/players/75fdd638/matchlogs/2024-2025/summary/Wilfried-Gnonto-Match-Logs
20,Stoke City,Lynden Gooch,United States,"DF,FW",28.0,1995.0,20,12,1038,11.5,0,1,1,0,0,0,3,0,0.2,0.2,0.8,1.1,22,39,32,0.0,0.09,0.09,0.0,0.09,0.02,0.07,0.09,0.02,0.09,https://fbref.com/en/players/1ea00b03/matchlogs/2024-2025/summary/Lynden-Gooch-Match-Logs
13,Oxford United,Tyler Goodhram,England,"MF,FW",20.0,2003.0,41,33,3052,33.9,3,6,9,3,0,0,5,0,2.6,2.6,3.2,5.8,53,80,121,0.09,0.18,0.27,0.09,0.27,0.08,0.09,0.17,0.08,0.17,https://fbref.com/en/players/99b1d596/matchlogs/2024-2025/summary/Tyler-Goodhram-Match-Logs
13,Oxford United,Will Goodwin,England,"FW,MF",22.0,2002.0,3,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.43,1.43,0.0,1.43,https://fbref.com/en/players/0e1a0c9e/matchlogs/2024-2025/summary/Will-Goodwin-Match-Logs
12,Norwich City,Kaide Gordon,England,"FW,MF",19.0,2004.0,10,1,181,2.0,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,6,10,12,0.5,0.0,0.5,0.5,0.5,0.2,0.0,0.2,0.2,0.2,https://fbref.com/en/players/19a9cb70/matchlogs/2024-2025/summary/Kaide-Gordon-Match-Logs
15,Portsmouth,Kaide Gordon,England,"FW,MF",19.0,2004.0,5,0,154,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,5,13,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,https://fbref.com/en/players/19a9cb70/matchlogs/2024-2025/summary/Kaide-Gordon-Match-Logs
6,Derby County,Kenzo Goudmijn,Netherlands,MF,22.0,2001.0,41,29,2321,25.8,2,2,4,2,0,0,4,0,2.3,2.3,1.8,4.1,51,140,68,0.08,0.08,0.16,0.08,0.16,0.09,0.07,0.16,0.09,0.16,https://fbref.com/en/players/94eafdc4/matchlogs/2024-2025/summary/Kenzo-Goudmijn-Match-Logs
4,Cardiff City,Dimitris Goutas,Greece,DF,30.0,1994.0,34,33,2919,32.4,1,1,2,1,0,0,3,1,1.3,1.3,1.3,2.6,3,76,4,0.03,0.03,0.06,0.03,0.06,0.04,0.04,0.08,0.04,0.08,https://fbref.com/en/players/56f5e78f/matchlogs/2024-2025/summary/Dimitris-Goutas-Match-Logs
24,West Bromwich Albion,Karlan Grant,England,"FW,MF",26.0,1997.0,43,34,2930,32.6,7,2,9,7,0,0,2,0,7.0,7.0,5.5,12.4,126,71,242,0.22,0.06,0.28,0.22,0.28,0.21,0.17,0.38,0.21,0.38,https://fbref.com/en/players/87f7500e/matchlogs/2024-2025/summary/Karlan-Grant-Match-Logs
14,Plymouth Argyle,Andre Gray,Jamaica,FW,33.0,1991.0,13,5,550,6.1,3,1,4,3,0,0,1,0,0.6,0.6,0.5,1.1,3,11,20,0.49,0.16,0.65,0.49,0.65,0.1,0.08,0.18,0.1,0.18,https://fbref.com/en/players/c24dba2a/matchlogs/2024-2025/summary/Andre-Gray-Match-Logs
8,Leeds United,Harry Gray,England,MF,15.0,2008.0,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/99965ed0/matchlogs/2024-2025/summary/Harry-Gray-Match-Logs
16,Preston North End,Sam Greenwood,England,"FW,MF",22.0,2002.0,38,29,2427,27.0,5,3,8,3,2,2,9,2,6.2,4.6,6.1,10.7,62,62,152,0.19,0.11,0.3,0.11,0.22,0.23,0.23,0.46,0.17,0.4,https://fbref.com/en/players/f3354c07/matchlogs/2024-2025/summary/Sam-Greenwood-Match-Logs
24,West Bromwich Albion,Joshua Griffiths,England,GK,22.0,2001.0,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/d6303703/matchlogs/2024-2025/summary/Joshua-Griffiths-Match-Logs
5,Coventry City,Matt Grimes,England,MF,29.0,1995.0,16,15,1366,15.2,2,1,3,2,0,0,4,0,0.8,0.8,1.3,2.1,12,97,12,0.13,0.07,0.2,0.13,0.2,0.05,0.09,0.14,0.05,0.14,https://fbref.com/en/players/81a487b9/matchlogs/2024-2025/summary/Matt-Grimes-Match-Logs
22,Swansea City,Matt Grimes,England,MF,29.0,1995.0,29,29,2610,29.0,2,1,3,1,1,1,4,0,1.6,0.8,3.3,4.0,36,254,24,0.07,0.03,0.1,0.03,0.07,0.05,0.11,0.17,0.03,0.14,https://fbref.com/en/players/81a487b9/matchlogs/2024-2025/summary/Matt-Grimes-Match-Logs
14,Plymouth Argyle,Daniel Grimshaw,England,GK,26.0,1998.0,21,21,1890,21.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/5397e7d8/matchlogs/2024-2025/summary/Daniel-Grimshaw-Match-Logs
8,Leeds United,Ilia Gruev,Bulgaria,MF,24.0,2000.0,23,20,1699,18.9,0,2,2,0,0,0,3,0,1.3,1.3,2.4,3.8,17,102,22,0.0,0.11,0.11,0.0,0.11,0.07,0.13,0.2,0.07,0.2,https://fbref.com/en/players/1fc4f3d1/matchlogs/2024-2025/summary/Ilia-Gruev-Match-Logs
1,Blackburn Rovers,Makhtar Gueye,Senegal,FW,26.0,1997.0,44,23,2193,24.4,6,6,12,6,0,0,10,1,7.0,7.0,2.4,9.4,28,37,104,0.25,0.25,0.49,0.25,0.49,0.29,0.1,0.39,0.29,0.39,https://fbref.com/en/players/92b1763b/matchlogs/2024-2025/summary/Makhtar-Gueye-Match-Logs
8,Leeds United,Josuha Guilavogui,France,"MF,DF",33.0,1990.0,16,0,65,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,11,2,0.0,0.0,0.0,0.0,0.0,0.12,0.15,0.27,0.12,0.27,https://fbref.com/en/players/e6c43eec/matchlogs/2024-2025/summary/Josuha-Guilavogui-Match-Logs
12,Norwich City,Angus Gunn,Scotland,GK,28.0,1996.0,35,35,3104,34.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/e082af5b/matchlogs/2024-2025/summary/Angus-Gunn-Match-Logs
14,Plymouth Argyle,Darko Gyabi,England,MF,20.0,2004.0,43,34,2841,31.6,1,2,3,1,0,0,10,0,3.0,3.0,1.4,4.4,55,114,46,0.03,0.06,0.1,0.03,0.1,0.1,0.04,0.14,0.1,0.14,https://fbref.com/en/players/56d838f7/matchlogs/2024-2025/summary/Darko-Gyabi-Match-Logs
10,Middlesbrough,Hayden Hackney,England,MF,22.0,2002.0,43,43,3792,42.1,5,3,8,5,0,0,9,1,4.2,4.2,4.9,9.0,118,440,95,0.12,0.07,0.19,0.12,0.19,0.1,0.12,0.21,0.1,0.21,https://fbref.com/en/players/ba397562/matchlogs/2024-2025/summary/Hayden-Hackney-Match-Logs
14,Plymouth Argyle,Rami Al Hajj,Sweden,MF,22.0,2001.0,28,18,1374,15.3,3,0,3,3,0,0,1,0,1.8,1.8,0.9,2.8,16,50,61,0.2,0.0,0.2,0.2,0.2,0.12,0.06,0.18,0.12,0.18,https://fbref.com/en/players/ee21e7b3/matchlogs/2024-2025/summary/Rami-Al-Hajj-Match-Logs
20,Stoke City,Ali Al Hamadi,Iraq,FW,22.0,2002.0,15,11,829,9.2,2,0,2,2,0,0,2,0,2.7,2.7,0.6,3.3,18,10,46,0.22,0.0,0.22,0.22,0.22,0.29,0.07,0.36,0.29,0.36,https://fbref.com/en/players/8450467d/matchlogs/2024-2025/summary/Ali-Al-Hamadi-Match-Logs
18,Sheffield United,Gustavo Hamer,Netherlands,"FW,MF",27.0,1997.0,41,36,3124,34.7,9,7,16,9,0,0,13,0,5.9,5.8,9.3,15.1,56,223,166,0.26,0.2,0.46,0.26,0.46,0.17,0.27,0.44,0.17,0.44,https://fbref.com/en/players/eebacc07/matchlogs/2024-2025/summary/Gustavo-Hamer-Match-Logs
10,Middlesbrough,Micah Hamilton,England,FW,20.0,2003.0,13,2,316,3.5,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,21,22,39,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.14,0.08,0.14,https://fbref.com/en/players/0b059e15/matchlogs/2024-2025/summary/Micah-Hamilton-Match-Logs
12,Norwich City,Grant Hanley,Scotland,DF,32.0,1991.0,3,1,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,https://fbref.com/en/players/e9254eec/matchlogs/2024-2025/summary/Grant-Hanley-Match-Logs
14,Plymouth Argyle,Ryan Hardie,Scotland,"FW,MF",27.0,1997.0,37,28,2265,25.2,10,3,13,7,3,3,0,0,12.1,9.9,1.6,11.5,27,19,96,0.4,0.12,0.52,0.28,0.4,0.48,0.07,0.55,0.39,0.46,https://fbref.com/en/players/7cd95992/matchlogs/2024-2025/summary/Ryan-Hardie-Match-Logs
11,Millwall,Wes Harding,Jamaica,DF,27.0,1996.0,5,2,193,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/45ac6fe1/matchlogs/2024-2025/summary/Wes-Harding-Match-Logs
6,Derby County,Marcus Harness,England,"MF,FW",28.0,1996.0,41,26,2356,26.2,4,3,7,4,0,0,11,0,3.8,3.8,1.9,5.7,26,81,111,0.15,0.11,0.27,0.15,0.27,0.14,0.07,0.22,0.14,0.22,https://fbref.com/en/players/90e9ca3d/matchlogs/2024-2025/summary/Marcus-Harness-Match-Logs
13,Oxford United,Mark Harris,Wales,FW,25.0,1998.0,46,34,2893,32.1,6,3,9,6,0,0,3,0,7.4,7.4,1.1,8.5,19,22,102,0.19,0.09,0.28,0.19,0.28,0.23,0.03,0.27,0.23,0.27,https://fbref.com/en/players/fcc02804/matchlogs/2024-2025/summary/Mark-Harris-Match-Logs
9,Luton Town,Daiki Hashioka,Japan,DF,25.0,1999.0,17,12,1204,13.4,0,0,0,0,0,0,3,0,0.5,0.5,0.3,0.9,9,23,27,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,https://fbref.com/en/players/10cb48b7/matchlogs/2024-2025/summary/Daiki-Hashioka-Match-Logs
14,Plymouth Argyle,Joseph Hatch,Wales,MF,17.0,2006.0,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/e8adab3b/matchlogs/2024-2025/summary/Joseph-Hatch-Match-Logs
19,Sheffield Wednesday,Ryo Hatsuse,Japan,"DF,MF",27.0,1997.0,6,5,348,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,10,10,11,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.04,0.01,0.04,https://fbref.com/en/players/55e1f45d/matchlogs/2024-2025/summary/Ryo-Hatsuse-Match-Logs
15,Portsmouth,Isaac Hayden,Jamaica,MF,29.0,1995.0,17,12,936,10.4,0,0,0,0,0,0,2,0,0.5,0.5,0.0,0.5,2,22,19,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,https://fbref.com/en/players/c951a6df/matchlogs/2024-2025/summary/Isaac-Hayden-Match-Logs
14,Plymouth Argyle,Conor Hazard,Northern Ireland,GK,26.0,1998.0,25,25,2250,25.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/10161491/matchlogs/2024-2025/summary/Conor-Hazard-Match-Logs
1,Blackburn Rovers,Ryan Hedges,Wales,FW,29.0,1995.0,42,33,2561,28.5,1,2,3,1,0,0,4,0,2.8,2.8,2.7,5.5,77,98,176,0.04,0.07,0.11,0.04,0.11,0.1,0.09,0.19,0.1,0.19,https://fbref.com/en/players/c54816a4/matchlogs/2024-2025/summary/Ryan-Hedges-Match-Logs
24,West Bromwich Albion,Torbjørn Heggem,Norway,DF,25.0,1999.0,45,45,4010,44.6,1,2,3,1,0,0,3,0,2.0,2.0,1.5,3.6,26,98,46,0.02,0.04,0.07,0.02,0.07,0.05,0.03,0.08,0.05,0.08,https://fbref.com/en/players/834fea76/matchlogs/2024-2025/summary/Torbjorn-Heggem-Match-Logs
13,Oxford United,Michał Helik,Poland,DF,28.0,1995.0,20,20,1800,20.0,5,0,5,5,0,0,4,0,3.1,3.1,0.5,3.5,3,24,8,0.25,0.0,0.25,0.25,0.25,0.15,0.02,0.18,0.15,0.18,https://fbref.com/en/players/1d031d1f/matchlogs/2024-2025/summary/Michal-Helik-Match-Logs
12,Norwich City,Onel Hernández,Cuba,"FW,MF",31.0,1993.0,23,5,639,7.1,0,3,3,0,0,0,2,0,0.8,0.8,1.0,1.8,41,13,88,0.0,0.42,0.42,0.0,0.42,0.11,0.14,0.25,0.11,0.25,https://fbref.com/en/players/007b39a5/matchlogs/2024-2025/summary/Onel-Hernandez-Match-Logs
12,Norwich City,Brad Hills,England,DF,20.0,2004.0,3,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/9936c8e1/matchlogs/2024-2025/summary/Brad-Hills-Match-Logs
2,Bristol City,Yu Hirakawa,Japan,"FW,MF",23.0,2001.0,36,17,1657,18.4,2,2,4,2,0,0,0,0,2.5,2.5,2.1,4.5,72,57,186,0.11,0.11,0.22,0.11,0.22,0.13,0.11,0.25,0.13,0.25,https://fbref.com/en/players/578e7583/matchlogs/2024-2025/summary/Yu-Hirakawa-Match-Logs
3,Burnley,Václav Hladký,Czech Republic,GK,33.0,1990.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/6658971d/matchlogs/2024-2025/summary/Vaclav-Hladky-Match-Logs
18,Sheffield United,Rob Holding,England,DF,28.0,1995.0,10,4,420,4.7,0,1,1,0,0,0,1,0,0.3,0.3,0.7,1.0,0,20,1,0.0,0.21,0.21,0.0,0.21,0.06,0.16,0.21,0.06,0.21,https://fbref.com/en/players/d79a8c87/matchlogs/2024-2025/summary/Rob-Holding-Match-Logs
24,West Bromwich Albion,Mason Holgate,Jamaica,DF,27.0,1996.0,26,21,1983,22.0,1,1,2,1,0,0,2,0,1.1,1.1,1.2,2.2,5,47,6,0.05,0.05,0.09,0.05,0.09,0.05,0.05,0.1,0.05,0.1,https://fbref.com/en/players/d0042ab9/matchlogs/2024-2025/summary/Mason-Holgate-Match-Logs
16,Preston North End,Duane Holmes,United States,"MF,FW",29.0,1994.0,29,6,835,9.3,1,1,2,1,0,0,4,0,0.3,0.3,1.9,2.3,31,49,46,0.11,0.11,0.22,0.11,0.22,0.03,0.21,0.24,0.03,0.24,https://fbref.com/en/players/47a050ed/matchlogs/2024-2025/summary/Duane-Holmes-Match-Logs
9,Luton Town,Tom Holmes,England,DF,24.0,2000.0,18,15,1316,14.6,1,1,2,1,0,0,4,1,0.7,0.7,0.9,1.6,1,48,7,0.07,0.07,0.14,0.07,0.14,0.05,0.06,0.11,0.05,0.11,https://fbref.com/en/players/db317640/matchlogs/2024-2025/summary/Tom-Holmes-Match-Logs
11,Millwall,George Honeyman,England,"MF,FW",29.0,1994.0,40,28,2422,26.9,2,5,7,2,0,0,7,0,3.7,3.7,4.5,8.2,17,70,117,0.07,0.19,0.26,0.07,0.26,0.14,0.17,0.3,0.14,0.3,https://fbref.com/en/players/84afeaff/matchlogs/2024-2025/summary/George-Honeyman-Match-Logs
4,Cardiff City,Ethan Horvath,United States,GK,29.0,1995.0,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/3f65d5ce/matchlogs/2024-2025/summary/Ethan-Horvath-Match-Logs
14,Plymouth Argyle,Jordan Houghton,England,MF,28.0,1995.0,30,15,1526,17.0,0,0,0,0,0,0,2,0,0.5,0.5,0.2,0.7,3,30,11,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,https://fbref.com/en/players/9976d562/matchlogs/2024-2025/summary/Jordan-Houghton-Match-Logs
3,Burnley,Andreas Hountondji,Benin,"FW,MF",22.0,2002.0,9,2,209,2.3,0,0,0,0,0,0,0,0,0.9,0.9,0.0,0.9,3,2,10,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.37,0.37,https://fbref.com/en/players/02953b59/matchlogs/2024-2025/summary/Andreas-Hountondji-Match-Logs
10,Middlesbrough,Jonny Howson,England,"DF,MF",36.0,1988.0,21,15,1396,15.5,1,0,1,1,0,0,0,0,0.3,0.3,0.6,0.8,16,93,16,0.06,0.0,0.06,0.06,0.06,0.02,0.04,0.05,0.02,0.05,https://fbref.com/en/players/08b10f50/matchlogs/2024-2025/summary/Jonny-Howson-Match-Logs
16,Preston North End,Andrew Hughes,Wales,DF,32.0,1992.0,40,36,3236,36.0,0,1,1,0,0,0,8,0,0.5,0.5,1.0,1.6,42,121,54,0.0,0.03,0.03,0.0,0.03,0.01,0.03,0.04,0.01,0.04,https://fbref.com/en/players/18a6749d/matchlogs/2024-2025/summary/Andrew-Hughes-Match-Logs
7,Hull City,Charlie Hughes,England,DF,20.0,2003.0,27,26,2345,26.1,1,1,2,1,0,0,9,0,0.5,0.5,0.5,1.0,23,92,4,0.04,0.04,0.08,0.04,0.08,0.02,0.02,0.04,0.02,0.04,https://fbref.com/en/players/29c29cef/matchlogs/2024-2025/summary/Charlie-Hughes-Match-Logs
21,Sunderland,Trai Hume,Northern Ireland,DF,22.0,2002.0,44,43,3810,42.3,3,6,9,3,0,0,11,1,2.0,2.0,6.8,8.9,63,217,138,0.07,0.14,0.21,0.07,0.21,0.05,0.16,0.21,0.05,0.21,https://fbref.com/en/players/4fa3a3a4/matchlogs/2024-2025/summary/Trai-Hume-Match-Logs
3,Burnley,Bashir Humphreys,England,DF,21.0,2003.0,25,20,1777,19.7,1,2,3,1,0,0,3,1,0.6,0.6,0.9,1.5,36,87,55,0.05,0.1,0.15,0.05,0.15,0.03,0.04,0.07,0.03,0.07,https://fbref.com/en/players/d2b32e91/matchlogs/2024-2025/summary/Bashir-Humphreys-Match-Logs
11,Millwall,Shaun Hutchinson,England,DF,33.0,1990.0,9,4,396,4.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,10,4,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,https://fbref.com/en/players/64400baf/matchlogs/2024-2025/summary/Shaun-Hutchinson-Match-Logs
1,Blackburn Rovers,Dominic Hyam,Scotland,DF,28.0,1995.0,46,46,4140,46.0,2,2,4,2,0,0,5,0,2.8,2.8,0.7,3.5,8,66,6,0.04,0.04,0.09,0.04,0.09,0.06,0.01,0.08,0.06,0.08,https://fbref.com/en/players/ce95958a/matchlogs/2024-2025/summary/Dominic-Hyam-Match-Logs
12,Norwich City,Adam Idah,Republic of Ireland,FW,23.0,2001.0,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,https://fbref.com/en/players/291e3ec3/matchlogs/2024-2025/summary/Adam-Idah-Match-Logs
10,Middlesbrough,Kelechi Iheanacho,Nigeria,"FW,MF",27.0,1996.0,15,9,765,8.5,1,2,3,1,0,0,0,0,2.0,2.0,0.7,2.8,12,24,40,0.12,0.24,0.35,0.12,0.35,0.24,0.09,0.33,0.24,0.33,https://fbref.com/en/players/c92e1a31/matchlogs/2024-2025/summary/Kelechi-Iheanacho-Match-Logs
19,Sheffield Wednesday,Michael Ihiekwe,England,DF,31.0,1992.0,22,20,1821,20.2,2,0,2,2,0,0,2,0,1.7,1.7,0.3,2.0,5,31,7,0.1,0.0,0.1,0.1,0.1,0.08,0.01,0.1,0.08,0.1,https://fbref.com/en/players/d9524d3b/matchlogs/2024-2025/summary/Michael-Ihiekwe-Match-Logs
10,Middlesbrough,Samuel Iling-Junior,England,"DF,FW",20.0,2003.0,16,11,1057,11.7,1,2,3,1,0,0,2,0,0.5,0.5,2.3,2.8,47,47,76,0.09,0.17,0.26,0.09,0.26,0.04,0.2,0.24,0.04,0.24,https://fbref.com/en/players/ba492306/matchlogs/2024-2025/summary/Samuel-Iling-Junior-Match-Logs
23,Watford,Tom Ince,England,"MF,FW",32.0,1992.0,32,13,1289,14.3,1,1,2,0,1,1,1,0,2.5,1.7,2.3,4.0,23,42,29,0.07,0.07,0.14,0.0,0.07,0.17,0.16,0.33,0.12,0.28,https://fbref.com/en/players/67d23ab0/matchlogs/2024-2025/summary/Tom-Ince-Match-Logs
19,Sheffield Wednesday,Svante Ingelsson,Sweden,"MF,FW",26.0,1998.0,35,19,1692,18.8,1,5,6,1,0,0,5,0,2.5,2.5,4.3,6.8,31,44,87,0.05,0.27,0.32,0.05,0.32,0.13,0.23,0.36,0.13,0.36,https://fbref.com/en/players/4133cfcf/matchlogs/2024-2025/summary/Svante-Ingelsson-Match-Logs
